Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri May 28 11:38:57 2021 ; 1929 ; -50.0 ; 99.79 ; 0 ; 0
Fri May 28 11:38:57 2021 ; 1930 ; -46.0 ; 99.79 ; 0 ; 0
Fri May 28 11:38:58 2021 ; 1931 ; -45.0 ; 99.79 ; 0 ; 0
Fri May 28 11:38:58 2021 ; 1932 ; -49.0 ; 99.79 ; 0 ; 0
Fri May 28 11:38:59 2021 ; 1933 ; -48.0 ; 99.79 ; 0 ; 0
Fri May 28 11:38:59 2021 ; 1934 ; -49.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:00 2021 ; 1935 ; -54.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:00 2021 ; 1936 ; -52.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:01 2021 ; 1937 ; -55.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:01 2021 ; 1938 ; -54.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:02 2021 ; 1939 ; -51.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:02 2021 ; 1940 ; -47.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:03 2021 ; 1941 ; -50.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:03 2021 ; 1942 ; -55.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:04 2021 ; 1943 ; -45.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:04 2021 ; 1944 ; -43.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:05 2021 ; 1945 ; -48.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:05 2021 ; 1946 ; -46.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:06 2021 ; 1947 ; -46.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:06 2021 ; 1948 ; -44.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:07 2021 ; 1949 ; -47.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:08 2021 ; 1950 ; -44.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:08 2021 ; 1951 ; -44.0 ; 99.79 ; 0 ; 0
Fri May 28 11:39:09 2021 ; 1952 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:09 2021 ; 1953 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:10 2021 ; 1954 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:10 2021 ; 1955 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:11 2021 ; 1956 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:11 2021 ; 1957 ; -42.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:12 2021 ; 1958 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:12 2021 ; 1959 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:13 2021 ; 1960 ; -48.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:13 2021 ; 1961 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:14 2021 ; 1962 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:14 2021 ; 1963 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:15 2021 ; 1964 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:15 2021 ; 1965 ; -44.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:16 2021 ; 1966 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:16 2021 ; 1967 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:17 2021 ; 1968 ; -44.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:18 2021 ; 1969 ; -44.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:18 2021 ; 1970 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:19 2021 ; 1971 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:19 2021 ; 1972 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:20 2021 ; 1973 ; -47.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:20 2021 ; 1974 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:21 2021 ; 1975 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:21 2021 ; 1976 ; -42.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:22 2021 ; 1977 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:22 2021 ; 1978 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:23 2021 ; 1979 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:23 2021 ; 1980 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:24 2021 ; 1981 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:24 2021 ; 1982 ; -47.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:25 2021 ; 1983 ; -47.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:25 2021 ; 1984 ; -47.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:26 2021 ; 1985 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:26 2021 ; 1986 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:27 2021 ; 1987 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:27 2021 ; 1988 ; -43.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:28 2021 ; 1989 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:29 2021 ; 1990 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:29 2021 ; 1991 ; -45.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:30 2021 ; 1992 ; -46.0 ; 99.8 ; 0 ; 0
Fri May 28 11:39:30 2021 ; 1993 ; -45.0 ; 99.8 ; 0 ; 0
